PuzzleId,FEN,Moves,Rating,Themes
0EYJ9,1bkr4/p4Qp1/Pq2R1p1/1Pp4n/2Pp4/3P3P/3r1PP1/5RK1 b - - 2 27,b6c7 e6c6 c7c6 b5c6,1397,advantage middlegame pin short
0Efb0,3R1B2/5p1p/p1p1r1k1/6p1/5bP1/2N3r1/PPK2R2/8 w - - 16 33,f2h2 g3c3 b2c3 f4h2,1360,advantage discoveredAttack middlegame short
0Eq1u,3Q3R/2p2pp1/3pb2p/3q3k/pp1b4/5N1P/1P4P1/7K b - - 1 41,d5e4 d8g5,2076,endgame mate mateIn1 oneMove pin
0Eyol,3r2k1/Np3ppp/8/7q/4b3/6b1/PPQ4P/2R2R1K w - - 0 30,c2e4 h5h2,832,master mate mateIn1 middlegame oneMove
0F0Tt,rnbqkr2/ppp1n1pp/3p4/4N3/1bB5/1QN5/PB3PPP/R4K1R b q - 1 11,b4c3 c4f7 f8f7 b3f7,1457,attackingF2F7 mate mateIn2 middlegame short
0F2PM,1kR5/2p5/R6p/2N3p1/3p4/P3bPPK/4r2P/8 b - - 0 41,b8c8 a6a8,661,endgame master masterVsMaster mate mateIn1 oneMove
0F5QD,3Q1r1k/p5pp/8/8/8/P5PP/7K/3R4 b - - 0 39,f8d8 d1d8,466,backRankMate endgame mate mateIn1 oneMove rookEndgame
0FBbD,q4rk1/1r2bppp/p1p1pn2/Q2n4/N2P4/5BB1/PP3PPP/2RR2K1 w - - 6 21,c1c6 e7b4 a5a6 b7a7,2179,advantage middlegame short
0FHkq,rn2k1nr/pp4pp/1q2pp2/8/3b2b1/2N2NP1/PPPB1P1P/R2QKB1R w KQkq - 0 10,f1e2 d4f2 e1f1 g4h3,1379,attackingF2F7 mate mateIn2 opening short
0FM9c,3r2k1/PR5p/2p5/2P3p1/8/5p2/1K6/8 b - - 1 41,d8a8 b7b8 g8f7 b8a8 f3f2 a8f8 f7f8 a7a8q,1132,advancedPawn attraction crushing endgame promotion rookEndgame veryLong
0FWQf,8/3n1P2/2pb2k1/3p2P1/3P4/p2KP2r/P4R1p/7R b - - 0 40,d7f8 f2f6 g6g5 f6d6,1000,advantage endgame fork master short
0FyxU,r4r2/1b2npp1/p3p1k1/3p2N1/1p4Q1/1Pq5/P1P2PPP/R4RK1 b - - 3 24,g6f6 g5h7 f6e5 h7f8,1126,advantage fork middlegame short
0G1VG,r3kb1r/pp3ppp/4pn2/1B1p4/Nn1P1Bb1/5N2/1PP2PPP/1K1R3R b kq - 3 13,f6d7 b5d7 e8d7 f3e5 d7e8 e5g4,1910,advantage attraction fork long middlegame
0GH76,6k1/p5p1/3p2q1/8/4P2r/2N4Q/Pr4PP/R4RK1 w - - 0 23,h3h4 g6g2,1220,endgame mate mateIn1 oneMove
0GSjb,8/1k1N4/5r2/1K6/2P5/8/8/8 b - - 6 71,f6e6 d7c5 b7c8 c5e6,674,crushing endgame fork short
0GWub,r1bq2nr/pp1pb1p1/4k2p/Q1p1N3/3PP3/8/P4PPP/RNB2RK1 w - - 2 14,f2f4 d8a5 f4f5 e6f6,1429,advantage hangingPiece opening short
0GXsh,2krr3/ppp1qppp/2p1b3/8/4P1n1/P1NPP3/1PPQB1PP/R3K2R w KQ - 1 12,h2h3 e7h4 e1d1 g4f2 d1c1 f2h1,974,crushing exposedKing fork long middlegame
0Gaw6,8/1p3r1k/1R6/p5P1/1P1p3P/P2PnPKR/2r5/8 w - - 1 37,b4a5 c2g2,1179,endgame epauletteMate mate mateIn1 oneMove
0GgJk,2b1q2k/r5rP/4p3/3pPp1R/1p1P1P1Q/8/1K6/1B4R1 w - - 1 32,h4f6 e8h5 g1g7 a7g7 f6f8 h8h7,2190,crushing hangingPiece long middlegame
0Ggii,4r1k1/pp3ppp/8/8/1P1b4/P4P2/2Q1p1PP/3R2K1 w - - 0 25,d1d4 e2e1q,725,advancedPawn endgame mate mateIn1 oneMove promotion
0GqjX,8/4n1p1/p1k2pN1/b1p2P2/1pPpK3/1P1P3P/3B4/8 b - - 1 42,e7g6 f5g6 c6d6 d2h6 d6e6 h6g7,2391,crushing endgame long
0Gssr,r2qkbnr/1pp2ppp/p2p4/4N3/P1BnP1b1/2N5/1PPP1PPP/R1BQ1RK1 b kq - 0 7,g4d1 c4f7 e8e7 c3d5,1237,attackingF2F7 mate mateIn2 opening short
0Gtna,4rrk1/ppb3pp/2pq1p2/5bB1/3p4/6NP/PP1Q1PP1/R4R1K w - - 0 23,g3f5 d6h2,622,mate mateIn1 middlegame oneMove
0HJPY,1r3r1n/p5k1/1p2p1p1/5bP1/3P3R/2P5/PP6/2K4R b - - 5 31,a7a5 h4h7 g7g8 h7h8 g8f7 h1h7 f7e8 h8f8 e8f8 h7h8 f8e7 h8b8,1219,attraction crushing endgame skewer veryLong
0HMBI,8/8/1P1npk2/8/8/6K1/3p1N2/8 b - - 1 63,d6e4 f2e4 f6e7 e4d2,1472,crushing endgame hangingPiece knightEndgame short
0Hciy,r3k2r/pR1n1p1p/4pnp1/4N3/2pP4/q1P5/P1P1Q1PP/5RK1 b kq - 0 18,a3d6 b7d7 f6d7 e5f7,2261,advantage attackingF2F7 middlegame short
0HdXY,8/1p3rp1/p1p2k2/3pR1p1/3P1rP1/1P1R1PKP/1P6/8 b - - 6 37,f4d4 e5f5 f6g6 d3d4,1467,crushing endgame hangingPiece intermezzo rookEndgame short
0HhPI,2q1r1k1/1r1nbppp/2p1p3/p1Pp4/N2P1B2/P2QP2P/5PP1/RR4K1 w - - 0 19,d3a6 b7b1 a1b1 c8a6,655,crushing discoveredAttack middlegame short
0Hi00,r1b2rk1/p3bppp/2p1pn2/3pN1B1/5P2/2qB1Q2/P1P3PP/R4RK1 b - - 5 14,h7h6 d3h7 f6h7 f3c3,1592,advantage discoveredAttack middlegame short
0HwsN,r3k2r/p2QPpbp/1qp1b1p1/1p2N1B1/8/1B5P/PP3PP1/2R1R1K1 b kq - 0 23,e6d7 b3f7,1544,attackingF2F7 mate mateIn1 middlegame oneMove
0I0k1,8/ppp3rk/8/4p2p/2Q2KP1/P4P2/1P2R3/6q1 w - - 0 38,e2e5 g7g4 f3g4 g1g4 f4e3 g4c4,2078,crushing endgame long sacrifice skewer
0IH16,r2q1rk1/ppp1ppbp/8/3p3n/3P1B2/2P1P1Q1/PP1N1PPP/3K2NR w - - 1 13,f4c7 h5g3 c7d8 g3h1,1415,crushing middlegame short trappedPiece
0IPDv,r1b1k2r/1p3ppp/pqn1pn2/2bp4/P7/2N1PN2/1PPB1PPP/R2QKB1R b KQkq - 1 11,b6b2 a1b1 b2a3 b1b3 a3b3 c2b3,1664,advantage long middlegame trappedPiece
0IUxo,r3k2r/bpp2ppp/p2p1qn1/3Pp2n/1P2P3/P2P1NPP/2Q2PB1/R1B1K2R b KQkq - 2 14,e8g8 c1g5 f6g5 f3g5,1467,crushing middlegame short trappedPiece
0IWgR,7r/2b1qk2/2p4R/p1p1p1p1/N1PpPr1Q/1P1P1PR1/P2B1PK1/8 b - - 0 31,g5h4 h6h8 h4g3 h8h7 f7f8 h7e7,1862,advantage exposedKing long middlegame skewer
0Idc7,8/8/3r1kp1/p2P3p/2P2K1b/P4P1B/3R3P/8 w - - 4 38,a3a4 h4g5 f4e4 g5d2 c4c5 d6d8,1393,advantage endgame long skewer
0IepE,5r2/1pp1q1pk/3pp2p/7P/3RPrP1/pP1Q1P2/P1P5/1K3R2 b - - 0 25,e7f6 e4e5 h7g8 e5f6,1055,crushing discoveredAttack discoveredCheck endgame short
0IhA9,7R/5b1P/p4k2/1pK1Bp2/5P2/P3p2r/8/8 b - - 3 51,f6g6 h8g8 g6h7 g8h8 h7g6 h8h3,1641,advantage endgame long skewer
0IhVa,8/1P3pk1/Q1p2pp1/1r6/3pr1P1/7P/5PK1/8 b - - 0 39,d4d3 a6b5 c6b5 b7b8q,1546,advancedPawn advantage endgame promotion queenRookEndgame short
0IhoH,8/6p1/R5kp/6p1/8/P5PK/3r3P/8 b - - 3 41,g6h5 g3g4,863,endgame mate mateIn1 oneMove rookEndgame
0Ihux,4r1k1/1p3pb1/p5p1/2p2nBp/P7/2PR3Q/1P4PP/3Rq2K w - - 1 28,d1e1 e8e1,510,backRankMate mate mateIn1 middlegame oneMove
0Im2O,r5k1/5p1p/pp4p1/2p1b3/P1P5/3QPP1q/5P2/1R2R1K1 w - - 1 23,d3f1 h3h2,929,endgame master mate mateIn1 oneMove
0ImH1,6k1/4p2p/p4pp1/1p1R4/4bP2/1P6/PBr3PP/1K5R w - - 2 24,h1e1 c2e2 b1c1 e2e1,1242,advantage discoveredAttack discoveredCheck endgame master queensideAttack short
0Iro9,8/8/3nkPK1/8/4N3/8/8/8 b - - 4 68,d6e4 f6f7 e6e7 g6g7 e4d6 f7f8q,974,advancedPawn crushing endgame knightEndgame long promotion
0IzvF,1r1q1rk1/p3bppp/3p4/1Q2p3/4n1b1/1B3P2/PPP3PP/RNB2RK1 w - - 1 15,b5c4 d8b6 g1h1 e4f2 f1f2 b6f2,1315,crushing kingsideAttack long opening
0JAbe,5k2/8/4K1P1/n4P2/8/8/8/8 b - - 0 66,f8g7 f5f6 g7g6 f6f7 g6g7 e6e7 a5c6 e7e8 g7f6 f7f8q,994,advancedPawn crushing endgame knightEndgame promotion veryLong
0JFgZ,3Rr3/ppp1Pk2/1b2b2p/6p1/5p1B/2P2N1P/PP3PP1/6K1 w - - 0 28,f3e5 f7e7 d8e8 e7e8 h4g5 h6g5,1346,advantage endgame long trappedPiece
0JZWG,8/5pkp/8/8/1PRp4/2n1p3/2P3PP/6K1 w - - 0 40,c4d4 c3e2 g1f1 e2d4,1322,advantage endgame fork short
0JaPW,8/3k2p1/P1p1p1bp/4P2P/1K1P4/4P3/8/8 b - - 0 42,d7c7 h5g6 c7b6 a6a7 b6a7 b4c5 h6h5 e3e4 h5h4 d4d5 c6d5 e4d5 e6d5 e5e6 h4h3 e6e7 h3h2 e7e8q,2444,advancedPawn crushing endgame hangingPiece master promotion quietMove veryLong
0JiUt,8/7p/KP6/4k3/8/6p1/8/8 b - - 1 60,e5d6 b6b7 d6c7 a6a7 g3g2 b7b8q,957,advancedPawn crushing endgame long pawnEndgame promotion
0Jx0r,8/2kp1P2/8/3B4/p7/2P1K2p/5r2/8 b - - 1 54,f2f1 d5f3 h3h2 f7f8q,1444,advancedPawn advantage endgame promotion quietMove short
0JyS1,r4rk1/p5pp/1p1b1p2/2pP4/P1P1P3/5P1q/2Q2P1P/R1B2R1K w - - 3 20,f3f4 h3f1,1952,hangingPiece kingsideAttack mate mateIn1 middlegame oneMove
0K1zd,5rk1/4Rpp1/7p/8/1q2p1P1/N6P/Q4P1K/8 w - - 2 44,e7a7 b4b8 h2g2 b8a7,1526,crushing endgame fork short
0K3LZ,r1q3k1/p2b1r1p/1p3p1B/3pp1p1/2pPn2Q/2P2N2/PPB2PPP/4RRK1 w - - 0 24,h4h5 d7g4 h5f7 g8f7,1248,advantage middlegame short trappedPiece
0K6KI,1k1r1b1r/1pp1p3/p1q5/1nN1Q2n/P2P4/2P5/1P3PPB/R3R1K1 b - - 2 29,f8g7 a4b5 g7e5 b5c6 e5h2 g1h2,1826,crushing long middlegame
0KYUq,5rk1/pp3rpp/8/4p3/2P1R3/5P1Q/PP1q2PP/R4K2 w - - 1 23,e4e5 d2d3 f1e1 d3d4,1983,advantage endgame short
0KddX,8/2k5/p6P/8/1p6/r2N2R1/2p5/6K1 w - - 2 42,h6h7 a3d3 g3d3 c2c1q,1576,advancedPawn crushing endgame promotion short
0Kk4G,8/8/7p/2Q1Pp2/3K1P1k/2P5/8/1q6 w - - 3 47,e5e6 b1e4,1503,endgame mate mateIn1 oneMove queenEndgame swallowstailMate
0Kkk8,4rrk1/pppb2pp/3p3q/3P4/2PB1nP1/1P1NpPP1/P3P1B1/R1Q2R1K w - - 1 24,h1g1 f4e2,907,kingsideAttack master mate mateIn1 middlegame oneMove
0Kpyl,1r2n1k1/5pp1/4p3/3pP2Q/8/2q5/5PPP/2R3K1 w - - 0 27,c1c3 b8b1 c3c1 b1c1 h5d1 c1d1,484,backRankMate endgame long mate mateIn3
0KrMB,r4rk1/ppp2ppp/5q2/2b1p3/3n4/2NPB2P/PPP2PP1/R2QR1K1 b - - 4 14,f8e8 c3e4 f6c6 e4c5 c6c5 c2c3,2133,advantage fork long middlegame
0KxBm,r1b1k2r/ppp1bppp/2n5/q7/3p4/4BN2/PPP1QPPP/R2K1B1R b kq - 5 10,e7c5 e3d2 e8f8 d2a5,1709,crushing discoveredAttack discoveredCheck opening short
0LDnb,5rk1/p1R5/1pb3q1/3p4/5p1Q/5P2/PPP3PK/8 b - - 0 29,f8f5 c7c6 g6c6 h4g4 g8f8 g4f5,2077,advantage endgame exposedKing fork long sacrifice
0LMjY,r2q1rk1/5ppp/p1nbpn2/1p1p1b2/3P3N/1BN1P3/PP3PPP/R1BQR1K1 b - - 5 12,d6h2 g1h2 f6g4 h2g3,1943,advantage hangingPiece middlegame short
0LjKd,8/8/8/P7/5R2/4K1p1/5p2/4k3 w - - 1 68,a5a6 g3g2 f4c4 f2f1n e3d3 g2g1q,2104,advancedPawn crushing endgame exposedKing long promotion rookEndgame underPromotion
0LjgB,r1b1k2r/pp4pp/3Bpp1n/4P3/2pP1P2/1q6/2RN1KPP/3Q3R b kq - 7 18,h6g4 d1g4 b3c2 g4g7 c2d2 f2g3 h8g8 g7g8,1805,crushing middlegame sacrifice trappedPiece veryLong
0M8h3,rn2kb1r/1Qp1qppp/p4n2/5b2/2B5/2P1B3/PP3PPP/RN2K2R b KQkq - 0 10,f5e4 b7c8 e7d8 c4f7 e8f7 c8d8 b8d7 d8c7,1839,attackingF2F7 crushing deflection opening veryLong
0M8w4,2k4r/p1p3p1/1p3pb1/3q4/1P3PP1/P1P1Q3/8/R4RK1 w - - 0 24,a1d1 d5h1 g1f2 h1h2 f2e1 h8e8 e3e8 g6e8,2318,crushing endgame exposedKing pin veryLong
0MFjW,6k1/q4rp1/8/2RQ4/1p3P2/6P1/1P1B2KP/r7 b - - 4 36,a1d1 c5c8 g8h7 d5h5,1399,endgame mate mateIn2 short
0MJk8,r2r2k1/1bq1bpp1/p1n1pn1B/1p2N3/3P4/1BN1Q3/PP3PPP/3R1RK1 b - - 0 16,g7h6 e3g3 g8f8 e5g6 f7g6 g3c7,2084,advantage discoveredAttack long middlegame
0Mcsl,1k1r4/1ppN1pp1/5r1p/8/3P4/7P/5PP1/R3R1K1 b - - 4 30,d8d7 e1e8 d7d8 e8d8,740,endgame mate mateIn2 rookEndgame short
0Mma2,r4rk1/6pn/1p1p3p/pPpPp2R/Pn2PqP1/1Q3P2/1P1R4/2KB1N2 b - - 1 24,h7f6 h5f5 f6d7 f5f4,1196,advantage middlegame short trappedPiece
0Mr5c,5rk1/6pn/p2R3p/8/1Q2P3/P7/5RPP/2r3K1 w - - 0 25,f2f1 c1f1,471,endgame mate mateIn1 oneMove
0MtOl,rn2k1r1/pp1q1p1p/2pp1bn1/6B1/4P2Q/2N2N2/PPP2PPP/R3K2R w KQq - 7 12,h4h7 g8h8 h7h8 f6h8,1742,advantage middlegame short trappedPiece
0Mx4D,r4rk1/1p4b1/p1p5/5Nq1/2P1P1n1/1P3KP1/P1Q5/2R4R b - - 0 27,g5e3 f3g4 f8f5 e4f5 g7e5 c2d1,2852,crushing defensiveMove hangingPiece long middlegame
0N5Tt,8/8/8/p1ppk3/P6p/1PPK3P/8/8 b - - 1 40,e5f4 b3b4 c5b4 c3b4 f4e5 b4a5,1793,crushing endgame long pawnEndgame
0NDvC,2b2rk1/Rq1n1pp1/2pPpn1p/1pB1N3/8/1PP5/2P1QPPP/6K1 b - - 2 20,b7b8 e5c6 c8b7 c6b8,1800,advantage middlegame short trappedPiece
0NEDW,8/p1pk4/2N1p1r1/1P1p4/P5pb/4P3/4K1Br/2B3R1 b - - 0 32,g6f6 c6e5 d7c8 e5g4 h2g2 g1g2,1296,crushing fork long middlegame trappedPiece
0NRSp,4r1k1/1b2r1p1/pp2N1Pp/2bp1n2/5N2/3R4/PPP2P2/1K3BR1 w - - 1 30,e6c5 e7e1 d3d1 e1d1,642,backRankMate mate mateIn2 middlegame short
0NmRA,r1bR1rk1/7p/1pp1p1p1/q3B3/1nP1B3/6P1/1P2QP1P/1K1R4 w - - 7 29,b2b3 a5e5 d8f8 g8f8,1924,crushing hangingPiece middlegame short
0NntN,r2q1rk1/pp1nbppp/3p1B2/4p3/2BPP3/1Q3b2/PP1N1PPP/R3K2R b KQ - 0 11,f3g2 f6e7 d8e7 h1g1 g2e4 d2e4,2298,advantage long middlegame trappedPiece
0NxCk,r1bqkbnr/2p2ppp/p2p4/1p6/4P3/1BPp1Q2/PP1P1PPP/RNB2RK1 b kq - 1 9,c7c5 f3f7,901,attackingF2F7 mate mateIn1 oneMove opening
0OY8g,6rk/pp3p1p/2p2P1Q/2PpB1p1/3Pr3/7K/PP4PP/8 w - - 0 30,h3g3 e4h4 h6h4 g5h4,1832,crushing discoveredCheck doubleCheck endgame short trappedPiece
0ObGg,rn1qk1nr/ppp2p2/4B2p/4b1pQ/3PPp2/8/PPP3PP/RNB1K2R b KQkq - 0 9,d8d4 h5f7 e8d8 f7f8,1172,attackingF2F7 mate mateIn2 middlegame short
0OdV7,r2qk2r/p1p2ppp/b1p5/2bpP3/3Nn3/2P5/PP1N1PPP/R1BQK2R b KQkq - 2 10,e4f2 e1f2 c5d4 c3d4,1529,advantage hangingPiece opening short
0OgrN,2r2r1k/7p/p3Q3/5pp1/8/5R2/PP4Pq/4RK2 w - - 2 29,f3f5 h2h1 f1e2 h1g2,2020,crushing deflection endgame pin short
0OqGQ,1Q2b1k1/5ppp/2p1p3/2b1N3/P1PNPP2/2qPn3/6PP/6K1 b - - 1 25,c3d4 b8e8 c5f8 e8f7 g8h8 f7f8,1141,deflection endgame hangingPiece kingsideAttack long mate mateIn3
0P68O,5rk1/1p3ppp/5n2/q2r4/5B2/pP3QP1/P4P1P/3RR1K1 w - - 0 23,d1d5 a5e1 g1g2 f6d5,1595,advantage hangingPiece intermezzo middlegame short
0P6x5,r2qk3/ppp1br2/6QP/5n2/8/2P2P1N/PP2P2P/RN2K2R w KQq - 3 16,h6h7 e7h4 h3f2 h4f2 e1f1 d8h4 h7h8r h4h8,2195,attackingF2F7 clearance crushing middlegame veryLong
0PAkl,r2qk2r/pbpp1pQ1/2n4p/4pP1B/1p2P2b/2PP4/PP1N2P1/R1B2RK1 b kq - 0 15,h4f6 g7f7,1000,attackingF2F7 mate mateIn1 middlegame oneMove
0PBl6,8/5RP1/1kr5/1p3P1p/p2n3P/P2P4/2pK4/8 w - - 2 41,g7g8q c2c1q,1462,advancedPawn endgame master mate mateIn1 oneMove promotion
0PCiN,r3kr2/p4p1Q/b1p1pP1p/q3N3/PppP4/6P1/4BP1P/5K1R b q - 2 21,a5a4 e5f7 f8f7 h7g8,2490,advantage attackingF2F7 middlegame sacrifice short
0PO0m,8/8/2p1p3/2PpP1p1/kPp3Pp/1bP2B1P/p7/K7 b - - 10 57,a4a3 b4b5 d5d4 b5b6 d4c3 f3e4 c3c2 e4c2 b3c2 b6b7 c2b1 b7b8q,2259,advancedPawn bishopEndgame crushing endgame promotion sacrifice veryLong
0PVX5,8/p2r2k1/7p/5pp1/4np2/5Q1N/PP1r2PP/5R1K w - - 5 29,g2g3 d7d3 f3h5 e4f6 h3f4 f6h5,2127,crushing endgame long trappedPiece
0PhJW,5r1k/p3r1pp/3p1q2/3Q4/8/B1P5/P3RPPP/3R2K1 w - - 3 22,d1e1 f6f2 e2f2 e7e1 f2f1 e1f1,1598,deflection long mate mateIn3 middlegame sacrifice
0PsUh,3q1r1k/2b3p1/7p/p1P5/Pr2Q3/4B3/5PPP/R4RK1 w - - 1 24,e4c6 f8f6 c6b5 b4b5,2227,crushing middlegame short trappedPiece
0PwfD,r2qkb1r/3bppp1/p1np1N1p/6N1/1p6/1B6/PPP2PPP/R2QK2R b KQkq - 1 13,g7f6 b3f7,993,attackingF2F7 mate mateIn1 oneMove opening
0PyAO,2r5/5Q2/bp1k4/p2p2P1/3b4/P5P1/1Pn2K2/1RB5 w - - 6 35,f2g2 c2e1 g2h3 c8h8 h3g4 a6c8,1849,advantage long middlegame
0QDhr,2krr3/pp3p2/6pp/3P4/2PQ4/PP6/5P1q/2KR2R1 b - - 0 29,e8e2 d4g4 d8d7 g4e2,1109,crushing endgame fork short
0QDpQ,8/2P5/3K4/5kp1/2r5/7R/8/8 b - - 0 62,g5g4 h3h5 f5f4 h5c5 c4c5 d6c5 g4g3 c7c8q,1322,advancedPawn crushing endgame promotion rookEndgame veryLong
0QFhY,2r1k2r/p4ppp/4p3/3p4/8/2P1P2P/PR3PP1/5RK1 b k - 0 20,c8c3 b2b8 e8e7 b8h8,838,crushing endgame rookEndgame short skewer
0QIj0,2kQ1r2/ppp2Npp/1q2p3/8/8/1PN1P3/PP4bP/2KR4 b - - 1 21,f8d8 d1d8,1305,endgame mate mateIn1 oneMove queensideAttack
0QXND,6k1/4rp1p/p1b5/1p3B2/1P6/P1b2P2/2P2RPP/3R3K w - - 4 32,d1d6 e7e1 f2f1 e1f1,590,backRankMate endgame mate mateIn2 short
0QdeU,8/R3kppp/4p3/Prn5/8/7P/5PP1/6K1 b - - 3 35,b5b7 a7b7 c5b7 a5a6 b7c5 a6a7 c5d7 a7a8q,776,advancedPawn advantage endgame promotion veryLong
0QfPD,2b1r3/7k/3Rp1pp/2r5/p1p1R2P/P5PB/1P6/7K b - - 6 35,c8b7 d6d7 h7h8 d7b7 c4c3 b2c3,1470,advantage endgame fork long
0QwJU,6k1/3r1ppp/p7/1p6/1Bb5/PP6/2R3PP/4K3 b - - 0 29,c4e6 c2c8 d7d8 c8d8,568,backRankMate endgame mate mateIn2 short
0Qy1z,r1b4r/4kpp1/p7/1p1RnP2/8/1P4P1/P1P3B1/5RK1 b - - 0 28,e5g4 f1e1 e7f6 d5d6 f6g5 g2a8,1537,advantage discoveredAttack long master masterVsMaster middlegame
0R7vg,1r6/3k4/7p/1P1pbp2/2R2P2/1P5P/3N4/6K1 w - - 0 33,c4c5 e5d4 g1f1 d4c5,928,crushing endgame fork short
0RAVw,rnbq2nr/ppp3pp/3p1k2/4p1N1/3bP3/5Q2/PPP2PPP/RNB1K2R b KQ - 1 8,f6e7 f3f7,1052,mate mateIn1 oneMove opening swallowstailMate
0REhk,8/8/5p2/5k2/2r5/2p2P2/2Kp1P1P/6R1 b - - 3 55,f5f4 g1g4 f4f3 g4c4,826,crushing endgame rookEndgame short skewer
0RG3l,7k/Q1R3rp/p2p2pN/1p1Bp1q1/4Pr2/7b/PP3P1P/2R2K2 w - - 2 27,f1e1 g7c7 c1c7 g5g1 e1d2 f4f2 a7f2 g1f2,2632,crushing deflection middlegame veryLong
0RKMV,N1bk1b1r/pp2qppp/2pp1n2/4N3/4PP2/8/PPPP2PP/R1BQK2R w KQ - 0 10,e5c4 c8g4 d2d3 g4d1,2055,advantage opening short trappedPiece
0RKzP,8/8/8/6p1/5rP1/4K1N1/7k/8 b - - 3 72,f4f2 e3f2 h2h3 f2f3,1514,crushing defensiveMove endgame hangingPiece short
0RScs,r1b2rk1/pp4pp/2p5/3p1pP1/3qP1n1/2NB1Q2/PPP3P1/R1B2K1R w - f6 0 15,e4f5 c8f5 d3f5 f8f5 f3f5 a8f8,2067,advantage clearance long middlegame pin sacrifice
0RTOD,8/Rb2rn2/1r1pN2k/3n1P2/1p6/5B2/1P4KP/3R4 w - - 0 50,f3d5 b7d5 d1d5 e7a7 d5d4 h6h7,2169,advantage defensiveMove discoveredAttack long middlegame
0RUp3,2rr4/p3ppkp/6p1/1p3b2/8/qP1BQP2/P1P3PP/1K1R3R b - - 1 20,c8c3 e3e5 f7f6 e5c3,1461,crushing fork middlegame short
0RXSZ,r2qk2r/3n1pbp/pp1p2p1/2p1p3/2PPb2N/2P1P2P/P3BPPB/R2QR1K1 w kq - 0 16,e2f3 d8h4 h2g3 e4f3,1583,crushing hangingPiece middlegame short
0Rc71,r4rk1/pbp3pp/1p1p2q1/4np2/2P5/2Q1PN2/PB2BPPP/5RK1 w - - 0 18,f3e5 g6g2,847,kingsideAttack mate mateIn1 middlegame oneMove
0Rl4D,1k1r4/ppq3p1/3b3p/3R4/4p1Q1/P6P/1PP1NrP1/2K4R w - - 0 21,g4e4 f2e2 e4e2 d6f4 c1b1 d8d5,1745,crushing discoveredAttack long middlegame sacrifice
0RpKy,rnbqkbnr/ppp3pp/3p1p2/4P3/2B5/5N2/PB3PPP/RN1QK2R b KQkq - 0 7,d6e5 c4f7 e8f7 d1d8,1531,advantage deflection opening short
0S7nW,2r1n1rk/pp6/8/4R2N/5Rb1/1P4P1/P4P2/6K1 b - - 4 33,g4h5 e5h5 h8g7 h5g5 g7h6 g5g8,1778,crushing deflection endgame exposedKing long skewer
0SBbF,r2q1k1r/pb3p2/1p2p1pP/2p1PnN1/3p2B1/2P5/PP1Q1P2/RN2K2R w KQ - 1 19,f2f3 f5e3 g5f7 f8f7,1781,advantage middlegame short
0SLLG,2b1rk2/R5bQ/p3pq2/1P3p2/P7/1B6/2P2PPP/3R2K1 w - - 5 32,d1d3 f6a1 d3d1 a1d1,604,backRankMate mate mateIn2 middlegame short
0SUpz,2r3k1/5ppp/p3q3/1p1Q4/1P2p1P1/P1r1P3/2P2PP1/2RR2K1 b - - 0 26,e6g4 d5d8 c8d8 d1d8,1235,backRankMate endgame mate mateIn2 sacrifice short
0SYVJ,5k2/5p2/6p1/7p/3R3P/5PP1/6r1/4K3 b - - 0 34,g2g3 e1f2 g3h3 f2g2 h3h4 d4h4,1516,crushing endgame long rookEndgame trappedPiece
0SqDM,rnb2rk1/pp3ppp/8/2bQ4/8/5NP1/Pq2PPBP/RN3RK1 w - - 0 12,d5e5 b2e5 f3e5 c5d4,1567,crushing opening short
0SsWr,r5k1/4q2p/p1p1p3/2Pb2p1/5rN1/3N1P2/PP4P1/3QR1K1 b - - 2 27,f4f5 g4h6 g8h8 h6f5,945,advantage fork master middlegame short
0T05w,5r1k/4b1p1/2Q5/2P2r2/8/P7/6PP/R4q1K w - - 2 32,a1f1 f5f1,474,backRankMate endgame mate mateIn1 oneMove
0T3rQ,2bq1rk1/1p3pbp/3r2p1/p7/3N4/P3P1PP/1P3QBK/3R1R2 b - - 2 21,d8c7 d4b5 d6d1 b5c7,1469,crushing fork middlegame short
0TCAd,2r1r1k1/3Q1p1p/p2p2p1/3P2B1/1p3P2/3N4/Pbq3PP/K3R2R w - - 0 25,d3b2 e8e1 h1e1 c2c1 e1c1 c8c1,1202,backRankMate long mate mateIn3 middlegame sacrifice
0TIE6,8/6pk/B4p1p/4qP2/P3n3/2R4P/6P1/2R4K w - - 1 30,c3e3 e4f2 h1g1 e5e3,1191,crushing discoveredAttack endgame short
0TMXR,rn1qk2r/pp3ppp/5b2/3Qp3/2B1P1b1/2N2N2/PP3PPP/R3K2R b KQkq - 0 10,g4f3 d5f7,973,attackingF2F7 mate mateIn1 middlegame oneMove
0TOMI,4r1k1/2Q2ppn/p2b2N1/1p1q4/3n1B2/P3R2P/1P3PP1/6K1 b - - 5 25,d6c7 e3e8 h7f8 g6e7 g8h7 e7d5,1903,advantage fork hangingPiece long middlegame
0TSWy,1r1q1k1r/2p2pp1/p1Bpbn1p/3N4/Q1Pb4/P5PP/1P3P2/R1B2RK1 b - - 6 17,f6d5 c4d5 e6h3 a4d4 h3f1 g1f1,1801,advantage discoveredAttack long opening
0TXv6,6k1/1p4p1/2p2pbp/p7/2PP1B2/1P6/P3rPPP/3R2K1 w - - 2 24,d1d2 e2e1,1011,backRankMate endgame mate mateIn1 oneMove
